sample_idx,n_tokens,total_kl,rock_count,nonrock_high_count,rock_kl,nonrock_high_kl,rock_pct,nonrock_high_pct,rock_kl_share,nonrock_high_kl_share
181,1094,50.37700505352392,477,11,20.729550994164427,23.11432921886444,43.60146252285192,1.0054844606946984,41.14883560890521,45.88269825549617
182,525,81.67884252360265,257,16,47.46619363588169,28.071138620376587,48.95238095238095,3.0476190476190474,58.11320553687503,34.36769884718297
183,390,55.24263342971643,202,12,31.349438099883134,20.33122354745865,51.794871794871796,3.076923076923077,56.74863081928941,36.80350172539379
184,585,65.77966872828837,381,8,39.21288009993219,22.589584290981293,65.12820512820512,1.3675213675213675,59.61246211486133,34.34128618721168
185,267,41.9732435965521,144,6,22.422586850929427,18.81195569038391,53.93258426966292,2.247191011235955,53.421143875502956,44.818922910044584
186,2865,231.19058168279452,1454,49,92.40375835277803,100.68789207935333,50.75043630017452,1.7102966841186737,39.968651698606294,43.55190049112915
187,917,132.97110000808078,421,28,67.99855113470672,49.82665818929672,45.910577971646674,3.053435114503817,51.13784208040271,37.471795139145804
188,1260,125.55133927312384,600,27,40.94203746453679,76.85414296388626,47.61904761904762,2.142857142857143,32.60979747533529,61.21331991265986
189,410,68.5994927131308,196,11,31.436777412404897,34.16258251667023,47.80487804878049,2.682926829268293,45.826545021064724,49.800051232931466
190,236,25.576368419210535,162,7,12.579218610839192,12.168583393096924,68.64406779661017,2.9661016949152543,49.18297392600459,47.57744803189902
191,2932,356.20610025666946,1605,65,189.99354088242004,109.68422377109528,54.74079126875853,2.2169167803547065,53.33809295953029,30.79234850050595
192,588,45.01254151474141,344,7,28.53322040077672,11.0929536819458,58.50340136054422,1.1904761904761905,63.38948977460475,24.64413985225186
193,608,35.89343206806408,326,7,13.428363113808,20.111401915550232,53.61842105263158,1.1513157894736843,37.41175568929723,56.03086903869582
194,4096,579.5424584532976,2089,145,278.4368376783188,207.77485251426697,51.0009765625,3.5400390625,48.04425173979839,35.85153244315929
195,699,72.59823678891432,325,23,34.56105251769752,32.20648992061615,46.49499284692418,3.290414878397711,47.605911722328436,44.36263378442553
196,215,56.338331796802144,107,11,26.35294697288215,28.468409538269043,49.76744186046512,5.116279069767442,46.77622878137472,50.53115459816465
197,4096,369.37901196656134,2187,80,174.94232397928795,122.96976333856583,53.3935546875,1.953125,47.36119766196269,33.29094489800029
198,1658,220.7126412241499,900,43,116.35002604082975,78.77693217992783,54.28226779252111,2.5934861278648973,52.71561492604664,35.69207986593032
199,337,71.14231667610706,168,10,49.64817771261943,19.032060742378235,49.85163204747774,2.9673590504451037,69.78712534574183,26.752095843359143
200,213,26.222172962049367,120,1,20.96473203202063,3.939990758895874,56.33802816901409,0.4694835680751174,79.95039946675018,15.025416713550456
201,299,38.147987317692866,153,9,19.038961503723165,16.080405950546265,51.17056856187291,3.0100334448160537,49.90816774989589,42.152698166302066
202,418,66.8293557847391,220,11,34.545248282481296,24.86929750442505,52.63157894736842,2.6315789473684212,51.69172720107219,37.21313367815541
